"eov","cell","n","sp","shannon","simpson","es"
"fish","844499bffffffff",64,8,1.91345964472544,0.16357421875,7.7807192410801
"fish","844499dffffffff",77,9,1.89604828720182,0.170517793894417,8.178259793043
"fish","84449a1ffffffff",145,57,3.91297116156088,0.0235434007134364,35.0300972028519
"fish","84449a3ffffffff",7,4,1.35178399428965,0.26530612244898,NA
"fish","84449a5ffffffff",26,10,2.00854504225348,0.165680473372781,NA
"fish","84449a7ffffffff",22,8,1.76652956016402,0.227272727272727,NA
"fish","84449a9ffffffff",1,1,0,1,NA
"fish","84449abffffffff",31,28,3.29982968566709,0.0385015608740895,NA
"fish","84449b1ffffffff",2,2,0.693147180559945,0.5,NA
"fish","84449b3ffffffff",47,8,1.72822504120512,0.221367134449977,NA
"fish","84449b7ffffffff",27,9,1.97347185431817,0.165980795610425,NA
"fish","84449b9ffffffff",4,4,1.38629436111989,0.25,NA
"fish","84449bdffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","84449c1ffffffff",61,9,1.84249020044082,0.193765116904058,8.60469593359519
"fish","84449c3ffffffff",238,21,1.99182951056473,0.212555610479486,10.5840378445973
"fish","84449c5ffffffff",12,7,1.82007597536062,0.180555555555556,NA
"fish","84449c7ffffffff",63,10,1.82554720140394,0.209876543209877,9.46028045053247
"fish","84449c9ffffffff",555,19,1.98141401758408,0.171015339663988,8.73327819923544
"fish","84449cbffffffff",579,19,2.11671775219772,0.151738599992244,9.95945738774016
"fish","84449cdffffffff",57,9,1.7492452513119,0.207756232686981,8.50876189903001
"fish","84449d1ffffffff",145,16,2.1229223823328,0.145112960760999,10.2781093745272
"fish","84449d3ffffffff",54,22,2.6630162748489,0.10082304526749,20.9542546901038
"fish","84449d5ffffffff",88,12,2.08780615445567,0.150826446280992,10.3991615241616
"fish","84449d7ffffffff",66,16,2.52018231295154,0.0959595959595959,15.0209555114753
"fish","84449d9ffffffff",198,11,1.86785273324327,0.180593816957453,7.81515245759966
"fish","84449dbffffffff",111,10,1.92263943233681,0.173443713984255,8.63197164838103
"fish","84449ddffffffff",377,34,2.26803576423075,0.145227223156428,11.4718743247094
"fish","84449e1ffffffff",7,7,1.94591014905531,0.142857142857143,NA
"fish","84449e3ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","84449e5ffffffff",36,6,1.42630820819304,0.294753086419753,NA
"fish","84449e7ffffffff",11,5,1.2945451658449,0.355371900826446,NA
"fish","84449e9ffffffff",17,5,1.43034983140969,0.273356401384083,NA
"fish","84449ebffffffff",7,5,1.47507631105469,0.26530612244898,NA
"fish","84449edffffffff",4,4,1.38629436111989,0.25,NA
"fish","8444a01ffffffff",121,87,4.33671535567447,0.0153678027457141,42.6802389328475
"fish","8444a03ffffffff",451,129,4.30069226901285,0.0213715763442658,34.9980397653764
"fish","8444a05ffffffff",54,39,3.36247352896898,0.0603566529492455,36.4687416008171
"fish","8444a07ffffffff",304,182,4.99348805573094,0.00876471606648199,44.2522841972138
"fish","8444a09ffffffff",22,12,2.12205774606,0.177685950413223,NA
"fish","8444a0bffffffff",347,97,3.73024072840855,0.0658671693976364,29.4973991748567
"fish","8444a0dffffffff",48,32,3.35459787555912,0.0390625,NA
"fish","8444a11ffffffff",25256,588,4.05712254433078,0.0782091290161819,28.5557566619834
"fish","8444a13ffffffff",857,272,5.10523066018841,0.00986998416499989,41.725686562226
"fish","8444a15ffffffff",852,147,3.05604213344218,0.203103991712403,22.1609597325925
"fish","8444a17ffffffff",2944,228,2.37935404242284,0.317894861693644,15.0994678925975
"fish","8444a19ffffffff",32392,479,4.11442376113439,0.0365826933079165,29.8120566090994
"fish","8444a1bffffffff",269,29,2.68536352708197,0.0960600323378616,16.2541313891934
"fish","8444a1dffffffff",83351,492,4.07712487431154,0.0298063745975529,29.9254296195005
"fish","8444a21ffffffff",7,6,1.74786809746676,0.183673469387755,NA
"fish","8444a23ffffffff",13,13,2.56494935746154,0.0769230769230769,NA
"fish","8444a25ffffffff",499,185,4.82187973312295,0.0117469407753382,40.8034477658888
"fish","8444a27ffffffff",58,45,3.7167987140043,0.0273483947681332,40.0349227300226
"fish","8444a29ffffffff",2,1,0,1,NA
"fish","8444a2bffffffff",2,2,0.693147180559945,0.5,NA
"fish","8444a2dffffffff",76,40,3.46526746328373,0.0401662049861496,31.1437150870828
"fish","8444a31ffffffff",187,77,3.54774204631829,0.0800423232005491,29.5580326511228
"fish","8444a33ffffffff",270,128,4.58172206869445,0.0136625514403292,40.559313618428
"fish","8444a35ffffffff",60,36,3.00020454335541,0.116666666666667,30.7566314969189
"fish","8444a37ffffffff",597,267,5.31760112272483,0.00637189296566585,44.8550260237784
"fish","8444a39ffffffff",1307,383,5.4158710014715,0.00834128982367324,43.0851603805019
"fish","8444a3bffffffff",534,114,3.28269185447874,0.114821360939275,23.322825714555
"fish","8444a3dffffffff",13,5,1.17865499634165,0.420118343195266,NA
"fish","8444a41ffffffff",58,33,3.31147316846292,0.0451843043995244,30.2363746090418
"fish","8444a43ffffffff",119,55,3.31038483124737,0.0993573900148295,29.3854316801683
"fish","8444a45ffffffff",72,50,3.77255049501143,0.027391975308642,38.0543198091645
"fish","8444a47ffffffff",24,19,2.88924250511464,0.0590277777777778,NA
"fish","8444a49ffffffff",32,24,3.10281080802711,0.048828125,NA
"fish","8444a4bffffffff",427,27,1.49271176949053,0.369195245956485,8.20636181423909
"fish","8444a4dffffffff",73,57,3.946120419637,0.0219553387127041,41.7393937445064
"fish","8444a51ffffffff",208409,540,4.13510527601746,0.0264291951488167,30.9602630311082
"fish","8444a53ffffffff",12388,243,3.54148162913288,0.0536290470982939,23.307989417591
"fish","8444a55ffffffff",752,71,2.09151915101955,0.285324241738343,12.8284999611216
"fish","8444a57ffffffff",280410,503,4.07077793679779,0.0281628953449756,30.2243248587555
"fish","8444a59ffffffff",292,108,3.41327430145694,0.13358510039407,27.0307835136534
"fish","8444a5bffffffff",88153,559,4.41652272300484,0.0226791008879412,33.480997069854
"fish","8444a5dffffffff",481,81,3.63776888983272,0.0410224713759017,26.631924549441
"fish","8444a65ffffffff",2,2,0.693147180559945,0.5,NA
"fish","8444a67ffffffff",4,4,1.38629436111989,0.25,NA
"fish","8444a69ffffffff",11,3,0.994923632571775,0.40495867768595,NA
"fish","8444a6bffffffff",27,19,2.83373874563103,0.0672153635116598,NA
"fish","8444a81ffffffff",26448,255,4.11707245932635,0.0242761944450849,31.3519947682584
"fish","8444a83ffffffff",19986,157,3.81046707066574,0.029171100246506,28.3005219362524
"fish","8444a85ffffffff",8822,255,0.811535980075133,0.815450270883045,5.7514170079505
"fish","8444a87ffffffff",11218,200,3.98942040904763,0.0257353091923904,30.176364017089
"fish","8444a89ffffffff",74,12,2.0293399745852,0.162527392257122,10.4883696582473
"fish","8444a8bffffffff",70,16,2.17223483543786,0.150204081632653,13.1207502627509
"fish","8444a8dffffffff",1700,242,4.90385193907239,0.0105252595155709,40.212594839925
"fish","8444a91ffffffff",62,22,2.54171730131401,0.114984391259105,19.026080757111
"fish","8444a93ffffffff",246,22,2.45595683682484,0.118547161081367,13.976454960365
"fish","8444a95ffffffff",3226,104,3.57039866841314,0.0395563556949137,25.1682351223178
"fish","8444a97ffffffff",208,32,3.07419849899497,0.0566290680473373,20.524951457403
"fish","8444a99ffffffff",19,9,2.01016265863961,0.157894736842105,NA
"fish","8444a9bffffffff",40,9,1.77835615741748,0.2225,NA
"fish","8444a9dffffffff",7,4,1.27703425946614,0.306122448979592,NA
"fish","8444aa1ffffffff",1250,50,1.81923988722264,0.294976,9.81801772391216
"fish","8444aa3ffffffff",794,158,3.73691879985576,0.078707434220127,27.2548437611718
"fish","8444aa5ffffffff",283,56,2.75574204416057,0.129393549675985,17.9704931874498
"fish","8444aa7ffffffff",946,40,1.94942120931816,0.230175793035324,10.0111945834146
"fish","8444aa9ffffffff",1465,83,1.86261161847437,0.355554986080211,11.4516295175281
"fish","8444aabffffffff",1568,167,2.9494534362583,0.154219596001666,18.7388236491747
"fish","8444aadffffffff",576,61,2.23579884185127,0.227653597608025,13.4263629396308
"fish","8444ab1ffffffff",1037,258,4.95998370367198,0.0115095376563766,40.2997374037533
"fish","8444ab3ffffffff",598,192,4.84014872525572,0.0117224639545419,40.556517403437
"fish","8444ab5ffffffff",924,164,3.79769699112873,0.0758723599632691,28.1671421331737
"fish","8444ab7ffffffff",1776,340,4.73708519327832,0.0338192922652382,35.7117356885838
"fish","8444ab9ffffffff",42707,235,3.70711165662094,0.0337529015469635,26.8388136837662
"fish","8444abbffffffff",13581,277,4.35079896034071,0.0220104240993265,33.5231672862049
"fish","8444abdffffffff",732,160,3.95412171148928,0.0596128579533578,29.6389853477028
"fish","8444ac1ffffffff",56,11,1.97638973449644,0.170918367346939,10.5602453102453
"fish","8444ac3ffffffff",49,12,2.00004979115356,0.1695127030404,NA
"fish","8444ac5ffffffff",64,19,2.56275727053191,0.1064453125,17.2673016586894
"fish","8444ac7ffffffff",24,9,2.05951483286006,0.142361111111111,NA
"fish","8444ac9ffffffff",70,10,2.01172820914691,0.154285714285714,9.3813401500323
"fish","8444acbffffffff",21,7,1.72839097638901,0.201814058956916,NA
"fish","8444acdffffffff",44,25,2.96125330678286,0.0671487603305785,NA
"fish","8444ad1ffffffff",29,9,2.01832237983884,0.146254458977408,NA
"fish","8444ad3ffffffff",108,21,2.46273141262835,0.12037037037037,15.2858416827265
"fish","8444ad5ffffffff",142,34,2.58771412701752,0.126958936718905,17.1830377979163
"fish","8444ad7ffffffff",144,12,1.7418754273892,0.22559799382716,8.16269108007691
"fish","8444ad9ffffffff",520,20,2.04712086627311,0.153254437869822,8.86438089081873
"fish","8444adbffffffff",361,18,1.86654486381821,0.200190299337789,8.45853040530634
"fish","8444addffffffff",51,9,1.90653680225449,0.171088043060361,8.96078431372549
"fish","8444ae1ffffffff",2144,175,2.38265862713208,0.289098612580753,15.2080216194538
"fish","8444ae3ffffffff",23201,295,0.646523254212163,0.813460381288733,4.53693505970721
"fish","8444ae5ffffffff",302,82,2.84550998814663,0.198105346256743,21.3262681069911
"fish","8444ae7ffffffff",761,75,2.28015441138611,0.248523192907872,14.2239277885118
"fish","8444ae9ffffffff",2771,422,3.79714860081343,0.128449902786256,25.2275245215936
"fish","8444aebffffffff",299564,365,0.143345242934289,0.972368519057996,1.69324387626938
"fish","8444aedffffffff",1829,247,4.16492537319708,0.067771200938886,31.2914679958303
"fish","8444b01ffffffff",156,29,1.0973043768562,0.664036817882972,10.1935483870975
"fish","8444b03ffffffff",6,4,1.32966134885476,0.277777777777778,NA
"fish","8444b05ffffffff",267,115,4.53527496322575,0.0127509152884737,40.5827799194
"fish","8444b07ffffffff",90,52,3.76584209001748,0.0283950617283951,35.2989396774471
"fish","8444b09ffffffff",225,111,4.32550578950594,0.027279012345679,38.2321578404926
"fish","8444b0bffffffff",145,94,4.43880695370981,0.0131747919143876,42.9255848166737
"fish","8444b0dffffffff",112,56,3.70622618757723,0.032844387755102,32.2548893403841
"fish","8444b11ffffffff",81,66,4.11415337786154,0.0181374790428288,43.8265519251801
"fish","8444b13ffffffff",205,114,4.57731009199227,0.0120166567519334,42.2891713862664
"fish","8444b15ffffffff",103,76,4.13459698268484,0.023847676501084,41.3282937657076
"fish","8444b17ffffffff",93,33,3.03191030276744,0.066250433576136,22.5873001660393
"fish","8444b19ffffffff",83,57,3.88506594444481,0.02569313398171,38.7906254891068
"fish","8444b1bffffffff",105,76,4.23794298436081,0.0160544217687075,42.711344433216
"fish","8444b1dffffffff",295,172,4.95930231776347,0.0085837403045102,44.3357267170723
"fish","8444b21ffffffff",10,7,1.88669678465808,0.16,NA
"fish","8444b23ffffffff",4,2,0.562335144618808,0.625,NA
"fish","8444b25ffffffff",5,5,1.6094379124341,0.2,NA
"fish","8444b27ffffffff",21,20,2.97850842052724,0.0521541950113379,NA
"fish","8444b29ffffffff",1,1,0,1,NA
"fish","8444b2bffffffff",27,16,2.55084355972223,0.100137174211248,NA
"fish","8444b31ffffffff",4,3,1.03972077083992,0.375,NA
"fish","8444b33ffffffff",56,36,3.46811643790344,0.0350765306122449,33.5522679626453
"fish","8444b35ffffffff",26,10,1.49856907967701,0.396449704142012,NA
"fish","8444b37ffffffff",24,17,2.66946747011752,0.0868055555555555,NA
"fish","8444b39ffffffff",122,74,4.15346552293942,0.0184090298306907,39.6551964483156
"fish","8444b3bffffffff",38,35,3.52814186805903,0.0304709141274238,NA
"fish","8444b3dffffffff",23,22,3.07522054805437,0.0472589792060492,NA
"fish","8444b41ffffffff",285,70,3.63575859629553,0.0378331794398276,27.3731970608687
"fish","8444b43ffffffff",77,36,3.40986965939285,0.0379490639230899,29.0062744792375
"fish","8444b45ffffffff",10,10,2.30258509299405,0.1,NA
"fish","8444b47ffffffff",49,48,3.86352857645512,0.0212411495210329,NA
"fish","8444b49ffffffff",435,79,3.61413409821832,0.0388796406394504,26.214269439414
"fish","8444b4bffffffff",801,255,5.03020025355738,0.0104597717272885,41.1853222194916
"fish","8444b4dffffffff",522,91,3.71103469372413,0.0365012257600446,27.1061890227687
"fish","8444b51ffffffff",1094,205,4.19743249363301,0.0310151098396104,31.0551671822727
"fish","8444b53ffffffff",266,71,3.4905459270711,0.0510769404714795,25.5949346324743
"fish","8444b55ffffffff",100,50,3.63961460426021,0.0336,31.9046953528777
"fish","8444b57ffffffff",3237,449,5.51514109687273,0.00579328315853658,44.1102200350779
"fish","8444b59ffffffff",292,73,3.7345054692322,0.0348095327453556,28.8157362790137
"fish","8444b5bffffffff",52,44,3.70124569177674,0.0281065088757396,42.4977375565611
"fish","8444b5dffffffff",1051,159,4.09389183266999,0.0285596337501052,30.9523770464914
"fish","8444b61ffffffff",215,86,3.99589474127702,0.0274526771227691,33.1624681737703
"fish","8444b63ffffffff",467,155,4.7439772542299,0.0109817551550055,40.9244352322881
"fish","8444b65ffffffff",80,66,4.10901523836979,0.0184375,43.9202332477663
"fish","8444b67ffffffff",31,25,3.12095299390969,0.0509885535900104,NA
"fish","8444b69ffffffff",1163,214,5.01650334590642,0.0083921781439616,42.0701835376941
"fish","8444b6bffffffff",228,113,4.54243327987179,0.0126577408433364,41.2869574001099
"fish","8444b6dffffffff",121,32,3.06935359213964,0.0596270746533707,21.6565001845037
"fish","8444d49ffffffff",1,1,0,1,NA
"fish","8444d4dffffffff",23,18,2.83412587655526,0.0623818525519849,NA
"fish","8444e01ffffffff",801,26,2.7120420488188,0.0801853488382967,15.2126132259673
"fish","8444e03ffffffff",93,14,2.05002632084923,0.197363857093306,12.0001866547588
"fish","8444e05ffffffff",167,22,2.09413537592892,0.239915378823192,13.3395598050131
"fish","8444e07ffffffff",58,14,1.83250067497461,0.293697978596909,13.1044687650858
"fish","8444e09ffffffff",652,44,2.82916630370079,0.0873480371861944,17.0381991260813
"fish","8444e0bffffffff",59,12,1.93851116091146,0.205975294455616,11.471475032089
"fish","8444e0dffffffff",62,11,1.47376048239284,0.374089490114464,9.80203282212367
"fish","8444e19ffffffff",113,14,2.14410365081064,0.157334168689796,11.6316310464608
"fish","8444e1dffffffff",84,8,1.48593815634744,0.293083900226757,6.76121509024206
"fish","8444e21ffffffff",22,6,1.15958881430863,0.446280991735537,NA
"fish","8444e25ffffffff",27,9,1.63195646942129,0.305898491083676,NA
"fish","8444e27ffffffff",1,1,0,1,NA
"fish","8444e29ffffffff",86,11,1.52260805761653,0.317198485667929,8.55654705391927
"fish","8444e2bffffffff",27,5,1.18781881873096,0.382716049382716,NA
"fish","8444e2dffffffff",84,7,1.02282178084019,0.479024943310658,5.60074962383823
"fish","8444e3dffffffff",1,1,0,1,NA
"fish","8444e41ffffffff",268,125,4.50515057078162,0.015844286032524,39.3844474211246
"fish","8444e43ffffffff",483,161,4.6844086861005,0.0131039183159086,39.6079471393855
"fish","8444e45ffffffff",65,49,3.79571803256383,0.0253254437869823,39.9843620760959
"fish","8444e47ffffffff",744,161,4.52367483597682,0.0162591050988554,36.9542802143031
"fish","8444e49ffffffff",494,130,4.4159769309235,0.0169647101247357,36.7891621532361
"fish","8444e4bffffffff",143,84,4.29246097253821,0.015795393417771,40.7533571500689
"fish","8444e4dffffffff",150,72,3.94629064419907,0.0279111111111111,34.6349124134804
"fish","8444e51ffffffff",639,162,4.62913084283172,0.0156274107871013,38.4391879484545
"fish","8444e53ffffffff",1167,111,3.0629734456842,0.131637013001794,20.811010042593
"fish","8444e55ffffffff",1873,273,5.09623109872931,0.00889733530323429,41.6640977331564
"fish","8444e57ffffffff",232,32,2.55808634214071,0.134401010701546,16.2947670513285
"fish","8444e59ffffffff",698,148,4.53024586126356,0.0148192543575176,37.6797873990668
"fish","8444e5bffffffff",3260,831,6.14005482637716,0.00395799616093945,46.0750913374113
"fish","8444e5dffffffff",285,143,4.740161672459,0.0109695290858726,42.2719614433563
"fish","8444e61ffffffff",77,68,4.1817710160085,0.0160229381008602,46.232057416267
"fish","8444e63ffffffff",2078,188,4.53694242464099,0.0162178410609891,36.4578684689008
"fish","8444e65ffffffff",327,73,3.42649211760451,0.0642014794863882,25.1115669768215
"fish","8444e67ffffffff",231,53,2.69680746532204,0.173853563463953,19.5015088178171
"fish","8444e69ffffffff",62,32,3.15845893167495,0.0567117585848075,27.5962333271775
"fish","8444e6bffffffff",2245,244,4.86530134142775,0.0109620487993611,39.8003223712175
"fish","8444e6dffffffff",86,67,4.08855839279081,0.0197404002163332,42.3366442983249
"fish","8444f01ffffffff",630,83,3.71842953435185,0.0359334845049131,27.6188073636434
"fish","8444f03ffffffff",66,9,1.71260409250018,0.231864095500459,8.39101094749264
"fish","8444f05ffffffff",5139,248,4.55917280863242,0.0151926283905595,36.3947795392441
"fish","8444f07ffffffff",1672,166,3.9283563846923,0.0749331803301207,30.4289101632118
"fish","8444f09ffffffff",64,9,1.34055730014126,0.37548828125,7.86111043264466
"fish","8444f0bffffffff",68,8,1.42515624028403,0.325259515570934,7.1385157402567
"fish","8444f0dffffffff",486,58,3.55809392833874,0.0375112194956731,26.3978305781293
"fish","8444f11ffffffff",1,1,0,1,NA
"fish","8444f15ffffffff",6,2,0.450561208866305,0.722222222222222,NA
"fish","8444f19ffffffff",7,3,0.796311640173813,0.551020408163265,NA
"fish","8444f1bffffffff",2,2,0.693147180559945,0.5,NA
"fish","8444f1dffffffff",14,3,0.89820533970415,0.438775510204082,NA
"fish","8444f21ffffffff",389,131,4.43869925470977,0.0181270279736454,37.1927896371414
"fish","8444f23ffffffff",445,106,4.01744726881563,0.0289912889786643,31.4197789092367
"fish","8444f25ffffffff",768,196,4.65459589323165,0.0168490939670139,37.4200519414384
"fish","8444f27ffffffff",678,164,4.47863746050616,0.0177643772678623,36.2231806626655
"fish","8444f29ffffffff",316,116,4.35098268547721,0.0190674571382791,36.8800190296364
"fish","8444f2bffffffff",1119,161,4.41574155918515,0.0184920309768472,35.312265939599
"fish","8444f2dffffffff",448,144,4.51426416101294,0.0163026147959184,37.739854728352
"fish","8444f39ffffffff",31,22,2.87009451140576,0.0759625390218522,NA
"fish","8444f3dffffffff",9053,171,4.11229369904575,0.0219637272602939,32.0064876994844
"fish","8444f41ffffffff",87,16,2.16139262091463,0.157352358303607,12.6510327772768
"fish","8444f43ffffffff",373,48,2.614443643841,0.13020290521746,16.0372118374755
"fish","8444f45ffffffff",396,51,3.05451131383408,0.0773135394347516,20.3199109910826
"fish","8444f47ffffffff",273,34,2.54855008537069,0.155603858900562,16.9739582189812
"fish","8444f49ffffffff",191,49,2.9868364627759,0.0890052356020943,20.7831004550077
"fish","8444f4bffffffff",118,15,2.00282745161667,0.18385521401896,10.7198018754074
"fish","8444f4dffffffff",185,19,2.37069357464361,0.119298758217677,12.6844879542513
"fish","8444f51ffffffff",198,20,2.19604384326119,0.141873278236915,11.104511879159
"fish","8444f53ffffffff",82,14,1.89611346666953,0.205829863176681,10.6726789525949
"fish","8444f55ffffffff",95,14,1.8806913278448,0.224819944598338,10.736502507809
"fish","8444f57ffffffff",64,7,1.44257247133917,0.3212890625,6.56219668705564
"fish","8444f59ffffffff",139,27,2.56040596990236,0.122923244138502,16.533889042354
"fish","8444f5bffffffff",74,15,1.89241520618318,0.235208181154127,12.166448524542
"fish","8444f5dffffffff",226,52,2.99200845286933,0.09025765525883,20.4362458677916
"fish","8444f61ffffffff",6214,241,4.41935879121508,0.0172438368918715,35.0001247702299
"fish","8444f63ffffffff",6413,263,4.5740369985642,0.0150761178254379,36.4440516130299
"fish","8444f65ffffffff",410,137,4.48976811009131,0.0162284354550863,37.7705089371718
"fish","8444f67ffffffff",407,144,4.49212766115815,0.0182735784701387,37.3916009761301
"fish","8444f69ffffffff",83,32,2.97185849025262,0.0831760778051967,23.835377922865
"fish","8444f6bffffffff",217,52,3.38191234496015,0.0596105247510034,25.894536571943
"fish","8444f6dffffffff",5597,297,4.64651518192815,0.0145939804335696,36.9124964535111
"fish","8445011ffffffff",501,76,3.69812937882304,0.032960028047697,27.6326358446249
"fish","8445013ffffffff",5,3,0.950270539233235,0.44,NA
"fish","8445015ffffffff",665,116,3.75089968813702,0.0449341398609305,27.2883276542023
"fish","8445017ffffffff",358,68,3.62016997107863,0.0362660341437533,26.9839272702405
"fish","8445019ffffffff",3647,185,4.17196577478396,0.0278672202152548,31.5232081402513
"fish","844501bffffffff",88,33,3.03264985325217,0.075154958677686,23.6141789500928
"fish","844501dffffffff",219,28,2.98614463787029,0.0640311920101749,19.7461640314849
"fish","8445021ffffffff",1,1,0,1,NA
"fish","8445023ffffffff",18,18,2.89037175789616,0.0555555555555556,NA
"fish","8445039ffffffff",1,1,0,1,NA
"fish","8445041ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","8445043ffffffff",131,71,3.89505832261901,0.0301264495076045,34.3497303081298
"fish","8445049ffffffff",1,1,0,1,NA
"fish","844504bffffffff",243,68,3.62085495403773,0.0402885738962556,27.6012635521764
"fish","8445051ffffffff",1747,175,3.99569370796354,0.0314668141542178,29.2742995467272
"fish","8445053ffffffff",82,32,3.12488958086744,0.0594883997620464,24.6654224796769
"fish","8445055ffffffff",18,16,2.70726970978481,0.0740740740740741,NA
"fish","8445057ffffffff",4,4,1.38629436111989,0.25,NA
"fish","8445059ffffffff",270,92,4.22000743808854,0.0188203017832647,36.3252737767711
"fish","844505bffffffff",44,29,3.22062257717415,0.0464876033057851,NA
"fish","844505dffffffff",1676,311,4.55975213446707,0.0232198495109962,33.7166948597914
"fish","8445063ffffffff",1,1,0,1,NA
"fish","8445069ffffffff",4,1,0,1,NA
"fish","8445083ffffffff",2,1,0,1,NA
"fish","8445085ffffffff",2,2,0.693147180559945,0.5,NA
"fish","844508bffffffff",4,4,1.38629436111989,0.25,NA
"fish","8445093ffffffff",152,48,3.46809238295863,0.0420706371191136,27.0764476993693
"fish","8445097ffffffff",11,8,1.89378823239114,0.190082644628099,NA
"fish","8445099ffffffff",1,1,0,1,NA
"fish","844509bffffffff",125,75,4.1633726397057,0.018368,39.6329643562441
"fish","84450a1ffffffff",8,7,1.90615474653985,0.15625,NA
"fish","84450a3ffffffff",29,28,3.31949257615475,0.0368608799048751,NA
"fish","84450a5ffffffff",359,174,4.90949611451497,0.00944281934497715,43.0132576150893
"fish","84450a7ffffffff",17,12,2.36392110328395,0.107266435986159,NA
"fish","84450a9ffffffff",193,101,4.35312139238301,0.017423286531182,39.2066578306716
"fish","84450abffffffff",27,23,3.0904599236162,0.0480109739368999,NA
"fish","84450adffffffff",829,244,4.72959588822702,0.0167233910665982,37.281278260671
"fish","84450b1ffffffff",470,464,6.13503531988129,0.00218198279764599,49.9333121626131
"fish","84450b3ffffffff",17,16,2.75166661693152,0.0657439446366782,NA
"fish","84450b5ffffffff",16,16,2.77258872223978,0.0625,NA
"fish","84450b7ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","84450b9ffffffff",19,15,2.65258753472015,0.074792243767313,NA
"fish","84450bbffffffff",1,1,0,1,NA
"fish","84450c1ffffffff",5,4,1.33217904021012,0.28,NA
"fish","84450c3ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"fish","84450c5ffffffff",11,7,1.84622021932163,0.173553719008264,NA
"fish","84450c7ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","84450d3ffffffff",2,2,0.693147180559945,0.5,NA
"fish","84450d5ffffffff",10,4,1.31383403319275,0.28,NA
"fish","84450d7ffffffff",7,2,0.410116318288409,0.755102040816326,NA
"fish","84450e1ffffffff",250,76,3.86959062521927,0.028352,31.1137537303658
"fish","84450e3ffffffff",204,47,3.46308905360696,0.0394079200307574,26.0815612786601
"fish","84450e5ffffffff",1,1,0,1,NA
"fish","84450e7ffffffff",555,82,3.62425514108547,0.0470578686794903,26.8855287499575
"fish","84450ebffffffff",8,3,0.735621939758795,0.59375,NA
"fish","84450edffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","8445101ffffffff",2,2,0.693147180559945,0.5,NA
"fish","8445109ffffffff",1,1,0,1,NA
"fish","844510dffffffff",42,37,3.56017628615565,0.0306122448979592,NA
"fish","8445113ffffffff",1,1,0,1,NA
"fish","8445115ffffffff",4,2,0.693147180559945,0.5,NA
"fish","8445117ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","844511bffffffff",7,4,1.27703425946614,0.306122448979592,NA
"fish","8445125ffffffff",1,1,0,1,NA
"fish","8445129ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","8445131ffffffff",1,1,0,1,NA
"fish","8445133ffffffff",2,2,0.693147180559945,0.5,NA
"fish","8445135ffffffff",1,1,0,1,NA
"fish","8445139ffffffff",1,1,0,1,NA
"fish","844513bffffffff",1,1,0,1,NA
"fish","8445145ffffffff",1,1,0,1,NA
"fish","8445147ffffffff",1,1,0,1,NA
"fish","8445149ffffffff",1,1,0,1,NA
"fish","844515bffffffff",1,1,0,1,NA
"fish","8445161ffffffff",44,30,3.31931196702718,0.0392561983471074,NA
"fish","8445167ffffffff",1,1,0,1,NA
"fish","844516bffffffff",3,3,1.09861228866811,0.333333333333333,NA
"fish","844516dffffffff",1,1,0,1,NA
"fish","8445181ffffffff",8,2,0.661563238157982,0.53125,NA
"fish","8445183ffffffff",27,15,2.35805173117079,0.146776406035665,NA
"fish","8445185ffffffff",9,3,0.683738905848754,0.62962962962963,NA
"fish","8445187ffffffff",16,7,1.45000649991816,0.3515625,NA
"fish","844518bffffffff",16,5,1.27671970477818,0.3671875,NA
"fish","844518dffffffff",2,2,0.693147180559945,0.5,NA
"fish","8445191ffffffff",78,50,3.6090077151148,0.0437212360289283,35.1396207023158
"fish","8445193ffffffff",38,17,2.30760801179839,0.171745152354571,NA
"fish","8445195ffffffff",273,32,1.94567374174507,0.27963611480095,11.8239894539597
"fish","8445197ffffffff",176,19,1.67719648547939,0.325800619834711,9.97093737914299
"fish","8445199ffffffff",43,34,3.41446895525803,0.0383991346673878,NA
"fish","844519bffffffff",289,161,4.84715906520886,0.0102369463967146,43.0682168149465
"fish","844519dffffffff",75,10,1.53123209557975,0.311288888888889,8.4904316975383
"fish","84451a1ffffffff",7,7,1.94591014905531,0.142857142857143,NA
"fish","84451a3ffffffff",14,13,2.54003630382098,0.0816326530612245,NA
"fish","84451a7ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"fish","84451adffffffff",27,19,2.88508298122807,0.0589849108367627,NA
"fish","84451b1ffffffff",319,11,1.05666573558911,0.525024321694952,5.72145124137587
"fish","84451b3ffffffff",516,26,1.40687329687702,0.455614145784508,8.62856126258243
"fish","84451b5ffffffff",9,4,1.36892236074022,0.259259259259259,NA
"fish","84451b7ffffffff",126,17,1.60064568224239,0.333081380700428,9.90693948203956
"fish","84451b9ffffffff",361,85,2.94484925015276,0.177231605036794,21.7389674640591
